Name;Station;Time;Air temperature;Mean wind speed;Wind direction;Cloud cover;Relative air humidity
Svalbard Lufthavn;SN99840;14.10.2020 21:00;-2.6;2.9;104;-;83
Svalbard Lufthavn;SN99840;14.10.2020 22:00;-2.5;3.8;104;7;82
Svalbard Lufthavn;SN99840;14.10.2020 23:00;-2.2;3.5;103;-;83
Svalbard Lufthavn;SN99840;15.10.2020 00:00;-2.2;2.9;98;-;82
Svalbard Lufthavn;SN99840;15.10.2020 01:00;-2.1;1.8;113;7;83
Svalbard Lufthavn;SN99840;15.10.2020 02:00;-1.9;1.5;181;-;79
Svalbard Lufthavn;SN99840;15.10.2020 03:00;-2.2;1.4;204;-;85
Svalbard Lufthavn;SN99840;15.10.2020 04:00;-2.1;2.5;108;7;84
Svalbard Lufthavn;SN99840;15.10.2020 05:00;-2.3;0.9;132;-;82
Svalbard Lufthavn;SN99840;15.10.2020 06:00;-2.3;0.9;107;-;82
Svalbard Lufthavn;SN99840;15.10.2020 07:00;-2.4;1.1;85;7;85
Svalbard Lufthavn;SN99840;15.10.2020 08:00;-2.1;1.1;114;-;81
Svalbard Lufthavn;SN99840;15.10.2020 09:00;-2.1;1;85;-;84
Svalbard Lufthavn;SN99840;15.10.2020 10:00;-1.9;1.8;114;7;82
Svalbard Lufthavn;SN99840;15.10.2020 11:00;-1.6;1.3;239;-;83
Svalbard Lufthavn;SN99840;15.10.2020 12:00;-2.4;1.1;113;-;88
Svalbard Lufthavn;SN99840;15.10.2020 13:00;-1.7;0.7;125;7;85
Svalbard Lufthavn;SN99840;15.10.2020 14:00;-1.9;0;0;-;90
Svalbard Lufthavn;SN99840;15.10.2020 15:00;-2.5;0.6;218;-;92
Svalbard Lufthavn;SN99840;15.10.2020 16:00;-2.5;0.5;174;8;93
Svalbard Lufthavn;SN99840;15.10.2020 17:00;-2.6;0.6;144;-;86
Svalbard Lufthavn;SN99840;15.10.2020 18:00;-2.7;0.6;-;-;87
Svalbard Lufthavn;SN99840;15.10.2020 19:00;-2.8;0.5;-;4;92
Svalbard Lufthavn;SN99840;15.10.2020 20:00;-3;0.5;-;-;91
Svalbard Lufthavn;SN99840;15.10.2020 21:00;-3.2;0.5;-;-;92
Svalbard Lufthavn;SN99840;15.10.2020 22:00;-3.2;0.5;-;7;90
Svalbard Lufthavn;SN99840;15.10.2020 23:00;-3.3;1;-;-;89
Svalbard Lufthavn;SN99840;16.10.2020 00:00;-3.3;1;-;-;91
Svalbard Lufthavn;SN99840;16.10.2020 01:00;-3.5;2;-;7;92
Svalbard Lufthavn;SN99840;16.10.2020 02:00;-3.6;3.5;-;-;85
Svalbard Lufthavn;SN99840;16.10.2020 03:00;-3.3;4.6;-;-;86
Svalbard Lufthavn;SN99840;16.10.2020 04:00;-3;6.7;-;7;86
Svalbard Lufthavn;SN99840;16.10.2020 05:00;-2.9;9;-;-;85
Svalbard Lufthavn;SN99840;16.10.2020 06:00;-2.8;8.8;-;-;83
Svalbard Lufthavn;SN99840;16.10.2020 07:00;-2.7;9.2;-;7;85
Svalbard Lufthavn;SN99840;16.10.2020 08:00;-2.7;11;-;-;83
Svalbard Lufthavn;SN99840;16.10.2020 09:00;-2.7;9.3;-;-;79
Svalbard Lufthavn;SN99840;16.10.2020 10:00;-2.9;9.2;-;7;77
Svalbard Lufthavn;SN99840;16.10.2020 11:00;-2.7;8;-;-;73
Svalbard Lufthavn;SN99840;16.10.2020 12:00;-3.3;8.5;111;-;66
Svalbard Lufthavn;SN99840;16.10.2020 13:00;-3.5;7.8;111;7;67
Svalbard Lufthavn;SN99840;16.10.2020 14:00;-3.6;7.5;104;-;66
Svalbard Lufthavn;SN99840;16.10.2020 15:00;-3.8;4.4;107;-;65
Svalbard Lufthavn;SN99840;16.10.2020 16:00;-4;4.3;117;4;64
Svalbard Lufthavn;SN99840;16.10.2020 17:00;-4.1;2.9;87;-;64
Svalbard Lufthavn;SN99840;16.10.2020 18:00;-3.4;5.6;114;-;63
Svalbard Lufthavn;SN99840;16.10.2020 19:00;-2.8;5.3;93;6;60
Svalbard Lufthavn;SN99840;16.10.2020 20:00;-2.3;5.5;73;-;59
Svalbard Lufthavn;SN99840;16.10.2020 21:00;-2.9;5.5;92;-;62
Svalbard Lufthavn;SN99840;16.10.2020 22:00;-1.9;5.6;87;3;57
Svalbard Lufthavn;SN99840;16.10.2020 23:00;-2.5;5.8;82;-;67
Svalbard Lufthavn;SN99840;17.10.2020 00:00;-3.1;6.8;91;-;63
Svalbard Lufthavn;SN99840;17.10.2020 01:00;-2.1;5.6;80;3;53
Svalbard Lufthavn;SN99840;17.10.2020 02:00;-2.2;4.5;81;-;54
Svalbard Lufthavn;SN99840;17.10.2020 03:00;-3.3;3.2;119;-;56
Svalbard Lufthavn;SN99840;17.10.2020 04:00;-3.6;2.8;110;5;61
Svalbard Lufthavn;SN99840;17.10.2020 05:00;-3.5;3.7;109;-;59
Svalbard Lufthavn;SN99840;17.10.2020 06:00;-3.4;4.2;113;-;60
Svalbard Lufthavn;SN99840;17.10.2020 07:00;-4.6;3.9;117;5;63
Svalbard Lufthavn;SN99840;17.10.2020 08:00;-3.9;2.4;95;-;70
Svalbard Lufthavn;SN99840;17.10.2020 09:00;-4.7;2.1;88;-;71
Svalbard Lufthavn;SN99840;17.10.2020 10:00;-3.5;2.5;123;4;62
Svalbard Lufthavn;SN99840;17.10.2020 11:00;-4.6;2.4;128;-;69
Svalbard Lufthavn;SN99840;17.10.2020 12:00;-5.4;3.6;118;-;75
Svalbard Lufthavn;SN99840;17.10.2020 13:00;-5.5;2.7;118;4;71
Svalbard Lufthavn;SN99840;17.10.2020 14:00;-5;3;111;-;74
Svalbard Lufthavn;SN99840;17.10.2020 15:00;-5.4;2.5;131;-;69
Svalbard Lufthavn;SN99840;17.10.2020 16:00;-5.7;4.2;94;2;72
Svalbard Lufthavn;SN99840;17.10.2020 17:00;-5.6;2.2;108;-;71
Svalbard Lufthavn;SN99840;17.10.2020 18:00;-6.4;2.1;111;-;78
Svalbard Lufthavn;SN99840;17.10.2020 19:00;-6.3;0.9;164;3;74
Svalbard Lufthavn;SN99840;17.10.2020 20:00;-6.3;2.4;98;-;77
Svalbard Lufthavn;SN99840;17.10.2020 21:00;-6.8;2.5;111;-;77
Svalbard Lufthavn;SN99840;17.10.2020 22:00;-6.1;2.2;113;2;77
Svalbard Lufthavn;SN99840;17.10.2020 23:00;-5.3;1.7;110;-;71
Svalbard Lufthavn;SN99840;18.10.2020 00:00;-4.7;2.2;121;-;73
Svalbard Lufthavn;SN99840;18.10.2020 01:00;-4.8;2.8;110;4;79
Svalbard Lufthavn;SN99840;18.10.2020 02:00;-3.8;1.7;115;-;71
Svalbard Lufthavn;SN99840;18.10.2020 03:00;-2.9;0.9;90;-;74
Svalbard Lufthavn;SN99840;18.10.2020 04:00;-3.9;1.5;134;6;80
Svalbard Lufthavn;SN99840;18.10.2020 05:00;-4;1;139;-;78
Svalbard Lufthavn;SN99840;18.10.2020 06:00;-3.7;0.5;227;-;79
Svalbard Lufthavn;SN99840;18.10.2020 07:00;-4.4;1.5;133;2;80
Svalbard Lufthavn;SN99840;18.10.2020 08:00;-4.1;2.7;113;-;79
Svalbard Lufthavn;SN99840;18.10.2020 09:00;-4.7;2.9;106;-;80
Svalbard Lufthavn;SN99840;18.10.2020 10:00;-4.1;2.5;116;1;81
Svalbard Lufthavn;SN99840;18.10.2020 11:00;-3.4;2.4;112;-;77
Svalbard Lufthavn;SN99840;18.10.2020 12:00;-3.1;3.2;70;-;77
Svalbard Lufthavn;SN99840;18.10.2020 13:00;-2.6;3.6;121;3;78
Svalbard Lufthavn;SN99840;18.10.2020 14:00;-2;4.9;131;-;74
Svalbard Lufthavn;SN99840;18.10.2020 15:00;-1.7;4.5;121;-;73
Svalbard Lufthavn;SN99840;18.10.2020 16:00;-2.4;3.7;122;2;71
Svalbard Lufthavn;SN99840;18.10.2020 17:00;-3;3.9;76;-;72
Svalbard Lufthavn;SN99840;18.10.2020 18:00;-3.4;3.7;105;-;78
Svalbard Lufthavn;SN99840;18.10.2020 19:00;-3.2;2.9;117;2;79
Svalbard Lufthavn;SN99840;18.10.2020 20:00;-3.1;3;100;-;76
Svalbard Lufthavn;SN99840;18.10.2020 21:00;-3.4;3.7;121;-;75
Svalbard Lufthavn;SN99840;18.10.2020 22:00;-2.7;3.9;140;2;70
Svalbard Lufthavn;SN99840;18.10.2020 23:00;-4.4;4.8;103;-;80
Svalbard Lufthavn;SN99840;19.10.2020 00:00;-4.2;3.9;91;-;81
Svalbard Lufthavn;SN99840;19.10.2020 01:00;-4.1;4.3;102;2;81
Svalbard Lufthavn;SN99840;19.10.2020 02:00;-4.7;4;106;-;79
Svalbard Lufthavn;SN99840;19.10.2020 03:00;-4.7;3.3;102;-;81
Svalbard Lufthavn;SN99840;19.10.2020 04:00;-4.2;4.7;106;4;84
Svalbard Lufthavn;SN99840;19.10.2020 05:00;-2.8;4.2;114;-;77
Svalbard Lufthavn;SN99840;19.10.2020 06:00;-2;5;127;-;67
Svalbard Lufthavn;SN99840;19.10.2020 07:00;-2;4.7;121;7;61
Svalbard Lufthavn;SN99840;19.10.2020 08:00;-2;3.2;122;-;60
Svalbard Lufthavn;SN99840;19.10.2020 09:00;-2.8;2.4;120;-;68
Svalbard Lufthavn;SN99840;19.10.2020 10:00;-2.3;3.9;134;7;66
Svalbard Lufthavn;SN99840;19.10.2020 11:00;-2.4;3.9;103;-;76
Svalbard Lufthavn;SN99840;19.10.2020 12:00;-2.6;3.1;129;-;72
Svalbard Lufthavn;SN99840;19.10.2020 13:00;-2.6;2.6;110;7;72
Svalbard Lufthavn;SN99840;19.10.2020 14:00;-3.3;2.7;114;-;76
Svalbard Lufthavn;SN99840;19.10.2020 15:00;-3.5;3.4;104;-;83
Svalbard Lufthavn;SN99840;19.10.2020 16:00;-3.5;3.7;90;7;80
Svalbard Lufthavn;SN99840;19.10.2020 17:00;-3.5;4.3;106;-;82
Svalbard Lufthavn;SN99840;19.10.2020 18:00;-3.9;3.7;110;-;84
Svalbard Lufthavn;SN99840;19.10.2020 19:00;-3.8;4.5;106;7;86
Svalbard Lufthavn;SN99840;19.10.2020 20:00;-3.7;3.7;109;-;87
Svalbard Lufthavn;SN99840;19.10.2020 21:00;-2.9;4.4;112;-;82
Svalbard Lufthavn;SN99840;19.10.2020 22:00;-2.3;5.3;141;7;75
Svalbard Lufthavn;SN99840;19.10.2020 23:00;-1.8;5.1;136;-;69
Svalbard Lufthavn;SN99840;20.10.2020 00:00;-1.8;4.5;113;-;68
Svalbard Lufthavn;SN99840;20.10.2020 01:00;-1.8;5.4;111;7;65
Svalbard Lufthavn;SN99840;20.10.2020 02:00;-1.7;5.4;138;-;63
Svalbard Lufthavn;SN99840;20.10.2020 03:00;-1.9;4.3;125;-;63
Svalbard Lufthavn;SN99840;20.10.2020 04:00;-2.6;3.8;100;7;69
Svalbard Lufthavn;SN99840;20.10.2020 05:00;-2.9;2.8;116;-;68
Svalbard Lufthavn;SN99840;20.10.2020 06:00;-3;2.2;86;-;65
Svalbard Lufthavn;SN99840;20.10.2020 07:00;-3.4;4.7;123;2;67
Svalbard Lufthavn;SN99840;20.10.2020 08:00;-3.1;6.2;133;-;69
Svalbard Lufthavn;SN99840;20.10.2020 09:00;-3.3;5.9;140;-;72
Svalbard Lufthavn;SN99840;20.10.2020 10:00;-3.4;5.8;133;2;71
Svalbard Lufthavn;SN99840;20.10.2020 11:00;-3.4;5.5;144;-;67
Svalbard Lufthavn;SN99840;20.10.2020 12:00;-3.6;5;123;-;67
Svalbard Lufthavn;SN99840;20.10.2020 13:00;-3.9;5.3;118;2;69
Svalbard Lufthavn;SN99840;20.10.2020 14:00;-4.1;5.7;116;-;70
Svalbard Lufthavn;SN99840;20.10.2020 15:00;-4.6;5.2;113;-;72
Svalbard Lufthavn;SN99840;20.10.2020 16:00;-4.5;4.8;113;1;70
Svalbard Lufthavn;SN99840;20.10.2020 17:00;-4.6;5.5;106;-;76
Svalbard Lufthavn;SN99840;20.10.2020 18:00;-5.1;5.7;97;-;79
Svalbard Lufthavn;SN99840;20.10.2020 19:00;-4.9;3.6;107;0;74
Svalbard Lufthavn;SN99840;20.10.2020 20:00;-4.1;3.4;105;-;67
Svalbard Lufthavn;SN99840;20.10.2020 21:00;-5.5;4.4;98;-;76
Svalbard Lufthavn;SN99840;20.10.2020 22:00;-6.5;6;110;0;78
Svalbard Lufthavn;SN99840;20.10.2020 23:00;-5.4;5.3;103;-;80
Svalbard Lufthavn;SN99840;21.10.2020 00:00;-4.6;4.4;114;-;78
Svalbard Lufthavn;SN99840;21.10.2020 01:00;-3.8;1;283;3;72
Svalbard Lufthavn;SN99840;21.10.2020 02:00;-4;1.3;138;-;74
Svalbard Lufthavn;SN99840;21.10.2020 03:00;-2.9;1.1;125;-;69
Svalbard Lufthavn;SN99840;21.10.2020 04:00;-3.2;2.7;112;3;72
Svalbard Lufthavn;SN99840;21.10.2020 05:00;-2.8;2.4;153;-;67
Svalbard Lufthavn;SN99840;21.10.2020 06:00;-3.3;3.1;141;-;70
Svalbard Lufthavn;SN99840;21.10.2020 07:00;-3.4;3.5;133;7;70
Svalbard Lufthavn;SN99840;21.10.2020 08:00;-3.5;3.8;117;-;70
Svalbard Lufthavn;SN99840;21.10.2020 09:00;-3.7;4.8;113;-;70
Svalbard Lufthavn;SN99840;21.10.2020 10:00;-3.9;4.2;124;7;68
Svalbard Lufthavn;SN99840;21.10.2020 11:00;-4.4;4.8;114;-;68
Svalbard Lufthavn;SN99840;21.10.2020 12:00;-4.8;4.3;120;-;69
Svalbard Lufthavn;SN99840;21.10.2020 13:00;-5.5;3.8;159;3;69
Svalbard Lufthavn;SN99840;21.10.2020 14:00;-6.1;4;108;-;74
Svalbard Lufthavn;SN99840;21.10.2020 15:00;-6.3;3.5;105;-;74
Svalbard Lufthavn;SN99840;21.10.2020 16:00;-6.5;4.8;137;2;77
Svalbard Lufthavn;SN99840;21.10.2020 17:00;-6.8;4.6;105;-;77
Svalbard Lufthavn;SN99840;21.10.2020 18:00;-6.9;4.4;102;-;76
Svalbard Lufthavn;SN99840;21.10.2020 19:00;-7.3;5.7;104;2;78
Svalbard Lufthavn;SN99840;21.10.2020 20:00;-7.9;6.1;106;-;79
Svalbard Lufthavn;SN99840;21.10.2020 21:00;-7.7;5.2;115;-;80
Svalbard Lufthavn;SN99840;21.10.2020 22:00;-7.7;5.4;111;1;80
Svalbard Lufthavn;SN99840;21.10.2020 23:00;-8.1;5.7;113;-;80
Svalbard Lufthavn;SN99840;22.10.2020 00:00;-7.6;5.9;115;-;80
Svalbard Lufthavn;SN99840;22.10.2020 01:00;-7.2;4.1;113;6;77
Svalbard Lufthavn;SN99840;22.10.2020 02:00;-5.7;3.2;110;-;75
Svalbard Lufthavn;SN99840;22.10.2020 03:00;-5.4;3.3;98;-;74
Svalbard Lufthavn;SN99840;22.10.2020 04:00;-4.9;2.3;129;7;72
Svalbard Lufthavn;SN99840;22.10.2020 05:00;-4.7;1.5;125;-;71
Svalbard Lufthavn;SN99840;22.10.2020 06:00;-4.6;1;184;-;75
Svalbard Lufthavn;SN99840;22.10.2020 07:00;-4.4;0.6;183;7;77
Svalbard Lufthavn;SN99840;22.10.2020 08:00;-2.9;0.4;150;-;69
Svalbard Lufthavn;SN99840;22.10.2020 09:00;-3.1;5.3;135;-;68
Svalbard Lufthavn;SN99840;22.10.2020 10:00;-3.6;4.9;141;4;68
Svalbard Lufthavn;SN99840;22.10.2020 11:00;-4.1;3.7;147;-;68
Svalbard Lufthavn;SN99840;22.10.2020 12:00;-5.1;4.5;144;-;71
Svalbard Lufthavn;SN99840;22.10.2020 13:00;-4.9;5.2;140;2;72
Svalbard Lufthavn;SN99840;22.10.2020 14:00;-5;4.3;137;-;72
Svalbard Lufthavn;SN99840;22.10.2020 15:00;-5.4;5;128;-;74
Svalbard Lufthavn;SN99840;22.10.2020 16:00;-6.4;3.8;110;2;79
Svalbard Lufthavn;SN99840;22.10.2020 17:00;-7.3;4.2;124;-;79
Svalbard Lufthavn;SN99840;22.10.2020 18:00;-7.2;5.2;110;-;78
Svalbard Lufthavn;SN99840;22.10.2020 19:00;-7.4;5.8;104;2;81
Svalbard Lufthavn;SN99840;22.10.2020 20:00;-7.5;4.8;108;-;79
Svalbard Lufthavn;SN99840;22.10.2020 21:00;-7.7;5.4;104;-;79
Svalbard Lufthavn;SN99840;22.10.2020 22:00;-7.5;5.4;107;1;81
Svalbard Lufthavn;SN99840;22.10.2020 23:00;-7.8;5;102;-;82
Svalbard Lufthavn;SN99840;23.10.2020 00:00;-7.6;5.4;109;-;78
Svalbard Lufthavn;SN99840;23.10.2020 01:00;-7.2;5.6;104;1;75
Svalbard Lufthavn;SN99840;23.10.2020 02:00;-6.5;4.2;107;-;73
Svalbard Lufthavn;SN99840;23.10.2020 03:00;-5.8;5.1;147;-;73
Svalbard Lufthavn;SN99840;23.10.2020 04:00;-5;4.4;137;4;75
Svalbard Lufthavn;SN99840;23.10.2020 05:00;-4.5;4.6;132;-;72
Svalbard Lufthavn;SN99840;23.10.2020 06:00;-4.8;5.2;127;-;72
Svalbard Lufthavn;SN99840;23.10.2020 07:00;-4.9;3.3;146;6;71
Svalbard Lufthavn;SN99840;23.10.2020 08:00;-5.7;4.3;133;-;71
Svalbard Lufthavn;SN99840;23.10.2020 09:00;-6.4;4.2;137;-;73
Svalbard Lufthavn;SN99840;23.10.2020 10:00;-6.4;3.8;98;2;75
Svalbard Lufthavn;SN99840;23.10.2020 11:00;-6.9;5.3;104;-;75
Svalbard Lufthavn;SN99840;23.10.2020 12:00;-7.3;5.1;107;-;76
Svalbard Lufthavn;SN99840;23.10.2020 13:00;-7.7;5;105;1;78
Svalbard Lufthavn;SN99840;23.10.2020 14:00;-7.9;4.6;102;-;78
Svalbard Lufthavn;SN99840;23.10.2020 15:00;-7.8;4.7;98;-;79
Svalbard Lufthavn;SN99840;23.10.2020 16:00;-7.9;4.6;98;1;78
Svalbard Lufthavn;SN99840;23.10.2020 17:00;-8;5;111;-;77
Svalbard Lufthavn;SN99840;23.10.2020 18:00;-8;5.1;107;-;77
Svalbard Lufthavn;SN99840;23.10.2020 19:00;-8.5;4.6;104;2;80
Svalbard Lufthavn;SN99840;23.10.2020 20:00;-7.9;5.5;107;-;78
Svalbard Lufthavn;SN99840;23.10.2020 21:00;-6.8;5.4;105;-;75
Svalbard Lufthavn;SN99840;23.10.2020 22:00;-6.7;5.3;110;7;75
Svalbard Lufthavn;SN99840;23.10.2020 23:00;-6.4;5.5;96;-;75
Svalbard Lufthavn;SN99840;24.10.2020 00:00;-6.9;4.8;109;-;78
Svalbard Lufthavn;SN99840;24.10.2020 01:00;-5.8;4.4;120;7;77
Svalbard Lufthavn;SN99840;24.10.2020 02:00;-6.5;4.8;106;-;82
Svalbard Lufthavn;SN99840;24.10.2020 03:00;-5.7;4.3;98;-;74
Svalbard Lufthavn;SN99840;24.10.2020 04:00;-5.2;4;89;7;71
Svalbard Lufthavn;SN99840;24.10.2020 05:00;-5.4;4.3;91;-;76
Svalbard Lufthavn;SN99840;24.10.2020 06:00;-5.3;3.6;117;-;74
Svalbard Lufthavn;SN99840;24.10.2020 07:00;-5.1;3.2;105;7;73
Svalbard Lufthavn;SN99840;24.10.2020 08:00;-5.2;4.4;106;-;74
Svalbard Lufthavn;SN99840;24.10.2020 09:00;-5.2;4.1;93;-;73
Svalbard Lufthavn;SN99840;24.10.2020 10:00;-5.2;3.5;99;7;70
Svalbard Lufthavn;SN99840;24.10.2020 11:00;-5.3;2.8;108;-;73
Svalbard Lufthavn;SN99840;24.10.2020 12:00;-6.1;4.5;106;-;75
Svalbard Lufthavn;SN99840;24.10.2020 13:00;-6.6;3.8;79;6;78
Svalbard Lufthavn;SN99840;24.10.2020 14:00;-6.4;3.5;103;-;76
Svalbard Lufthavn;SN99840;24.10.2020 15:00;-8.1;4;100;-;78
Svalbard Lufthavn;SN99840;24.10.2020 16:00;-7.6;4.8;107;4;75
Svalbard Lufthavn;SN99840;24.10.2020 17:00;-7.4;4.4;107;-;77
Svalbard Lufthavn;SN99840;24.10.2020 18:00;-7.3;3.9;108;-;76
Svalbard Lufthavn;SN99840;24.10.2020 19:00;-7.3;4.2;101;7;77
Svalbard Lufthavn;SN99840;24.10.2020 20:00;-7.2;4.9;112;-;78
Svalbard Lufthavn;SN99840;24.10.2020 21:00;-7;4.7;101;-;79
Svalbard Lufthavn;SN99840;24.10.2020 22:00;-6.8;5.9;100;7;82
Svalbard Lufthavn;SN99840;24.10.2020 23:00;-6.1;3.1;82;-;81
Svalbard Lufthavn;SN99840;25.10.2020 00:00;-6.6;2.9;102;-;84
Svalbard Lufthavn;SN99840;25.10.2020 01:00;-6.5;2.6;99;7;81
Svalbard Lufthavn;SN99840;25.10.2020 02:00;-6.1;1.7;105;-;83
Svalbard Lufthavn;SN99840;25.10.2020 03:00;-6.3;2.8;100;-;85
Svalbard Lufthavn;SN99840;25.10.2020 04:00;-6;3.2;98;7;83
Svalbard Lufthavn;SN99840;25.10.2020 05:00;-5.9;2.8;88;-;85
Svalbard Lufthavn;SN99840;25.10.2020 06:00;-5.9;2.4;117;-;85
Svalbard Lufthavn;SN99840;25.10.2020 07:00;-5.4;3.3;102;7;86
Svalbard Lufthavn;SN99840;25.10.2020 08:00;-5.2;0.5;119;-;83
Svalbard Lufthavn;SN99840;25.10.2020 09:00;-4.8;2;132;-;80
Svalbard Lufthavn;SN99840;25.10.2020 10:00;-5.9;1.7;126;7;85
Svalbard Lufthavn;SN99840;25.10.2020 11:00;-5.3;0.4;237;-;82
Svalbard Lufthavn;SN99840;25.10.2020 12:00;-5.7;2.4;99;-;84
Svalbard Lufthavn;SN99840;25.10.2020 13:00;-5.2;2.4;83;4;79
Svalbard Lufthavn;SN99840;25.10.2020 14:00;-3.5;0.6;141;-;76
Svalbard Lufthavn;SN99840;25.10.2020 15:00;-3.4;1.5;89;-;81
Svalbard Lufthavn;SN99840;25.10.2020 16:00;-2.6;3.9;100;7;80
Svalbard Lufthavn;SN99840;25.10.2020 17:00;-1;2.5;203;-;76
Svalbard Lufthavn;SN99840;25.10.2020 18:00;-0.1;4.5;172;-;69
Svalbard Lufthavn;SN99840;25.10.2020 19:00;-0.1;5.7;182;7;67
Svalbard Lufthavn;SN99840;25.10.2020 20:00;-0.6;4.9;176;-;72
Svalbard Lufthavn;SN99840;25.10.2020 21:00;-1.5;5.6;178;-;79
Svalbard Lufthavn;SN99840;25.10.2020 22:00;-0.4;5.9;176;7;70
Svalbard Lufthavn;SN99840;25.10.2020 23:00;-2;5.7;175;-;79
Svalbard Lufthavn;SN99840;26.10.2020 00:00;-2.2;4.7;92;-;80
Svalbard Lufthavn;SN99840;26.10.2020 01:00;-1.8;5.5;107;7;78
Svalbard Lufthavn;SN99840;26.10.2020 02:00;-1.3;5;108;-;73
Svalbard Lufthavn;SN99840;26.10.2020 03:00;-3.2;5;106;-;82
Svalbard Lufthavn;SN99840;26.10.2020 04:00;-3.6;4.7;105;7;81
Svalbard Lufthavn;SN99840;26.10.2020 05:00;-4.1;5.7;112;-;83
Svalbard Lufthavn;SN99840;26.10.2020 06:00;-3.9;5.4;109;-;82
Svalbard Lufthavn;SN99840;26.10.2020 07:00;-4.1;5.2;110;6;82
Svalbard Lufthavn;SN99840;26.10.2020 08:00;-4.6;5;111;-;82
Svalbard Lufthavn;SN99840;26.10.2020 09:00;-4.6;4;122;-;81
Svalbard Lufthavn;SN99840;26.10.2020 10:00;-5.3;4;100;2;84
Svalbard Lufthavn;SN99840;26.10.2020 11:00;-5.5;4.2;110;-;79
Svalbard Lufthavn;SN99840;26.10.2020 12:00;-4.6;3.5;113;-;79
Svalbard Lufthavn;SN99840;26.10.2020 13:00;-2.9;0.9;158;2;68
Svalbard Lufthavn;SN99840;26.10.2020 14:00;-5;3.7;102;-;75
Svalbard Lufthavn;SN99840;26.10.2020 15:00;-5.3;3.8;89;-;79
Svalbard Lufthavn;SN99840;26.10.2020 16:00;-6.4;4.5;111;1;76
Svalbard Lufthavn;SN99840;26.10.2020 17:00;-5.5;2.2;86;-;77
Svalbard Lufthavn;SN99840;26.10.2020 18:00;-6.1;3.3;112;-;80
Svalbard Lufthavn;SN99840;26.10.2020 19:00;-5.5;2.3;79;5;80
Svalbard Lufthavn;SN99840;26.10.2020 20:00;-4.5;0.9;119;-;80
Svalbard Lufthavn;SN99840;26.10.2020 21:00;-3;0.7;179;-;75
Svalbard Lufthavn;SN99840;26.10.2020 22:00;-3.6;2;101;5;78
Svalbard Lufthavn;SN99840;26.10.2020 23:00;-4;2.9;91;-;80
Svalbard Lufthavn;SN99840;27.10.2020 00:00;-3.8;3.1;96;-;80
Svalbard Lufthavn;SN99840;27.10.2020 01:00;-3.7;3.3;106;7;83
Svalbard Lufthavn;SN99840;27.10.2020 02:00;-2.8;3.5;107;-;85
Svalbard Lufthavn;SN99840;27.10.2020 03:00;-2.7;2.1;97;-;85
Svalbard Lufthavn;SN99840;27.10.2020 04:00;-2.3;2.5;118;7;85
Svalbard Lufthavn;SN99840;27.10.2020 05:00;-2.3;1.4;95;-;84
Svalbard Lufthavn;SN99840;27.10.2020 06:00;-1.7;2.5;109;-;83
Svalbard Lufthavn;SN99840;27.10.2020 07:00;-1.9;3.1;104;7;81
Svalbard Lufthavn;SN99840;27.10.2020 08:00;-1.5;2.5;115;-;80
Svalbard Lufthavn;SN99840;27.10.2020 09:00;-2.1;1.5;117;-;81
Svalbard Lufthavn;SN99840;27.10.2020 10:00;-0.8;3;86;7;73
Svalbard Lufthavn;SN99840;27.10.2020 11:00;-0.3;7.6;28;-;74
Svalbard Lufthavn;SN99840;27.10.2020 12:00;-0.6;3.1;72;-;75
Svalbard Lufthavn;SN99840;27.10.2020 13:00;-0.9;3.1;59;7;78
Svalbard Lufthavn;SN99840;27.10.2020 14:00;-0.6;5.9;20;-;77
Svalbard Lufthavn;SN99840;27.10.2020 15:00;-0.3;5.7;17;-;76
Svalbard Lufthavn;SN99840;27.10.2020 16:00;-0.3;6.3;25;7;78
Svalbard Lufthavn;SN99840;27.10.2020 17:00;-0.3;4.5;38;-;78
Svalbard Lufthavn;SN99840;27.10.2020 18:00;-0.6;2.5;68;-;79
Svalbard Lufthavn;SN99840;27.10.2020 19:00;-0.4;6.6;16;7;78
Svalbard Lufthavn;SN99840;27.10.2020 20:00;0.2;3.3;349;-;72
Svalbard Lufthavn;SN99840;27.10.2020 21:00;-0.4;2.7;358;-;79
Svalbard Lufthavn;SN99840;27.10.2020 22:00;-0.7;1.9;233;7;81
Svalbard Lufthavn;SN99840;27.10.2020 23:00;-0.3;2.4;240;-;75
Svalbard Lufthavn;SN99840;28.10.2020 00:00;0.3;2.4;247;-;72
Svalbard Lufthavn;SN99840;28.10.2020 01:00;-0.8;2.7;97;7;82
Svalbard Lufthavn;SN99840;28.10.2020 02:00;-1;0.8;75;-;82
Svalbard Lufthavn;SN99840;28.10.2020 03:00;-1.2;4.3;224;-;86
Svalbard Lufthavn;SN99840;28.10.2020 04:00;-1.3;2.7;195;7;87
Svalbard Lufthavn;SN99840;28.10.2020 05:00;-1.5;3.8;226;-;89
Svalbard Lufthavn;SN99840;28.10.2020 06:00;-1.8;3.5;233;-;88
Svalbard Lufthavn;SN99840;28.10.2020 07:00;-1.1;1.9;240;7;81
Svalbard Lufthavn;SN99840;28.10.2020 08:00;-1.8;1.7;117;-;89
Svalbard Lufthavn;SN99840;28.10.2020 09:00;-1.4;0.5;15;-;91
Svalbard Lufthavn;SN99840;28.10.2020 10:00;-1.5;0.5;83;7;89
Svalbard Lufthavn;SN99840;28.10.2020 11:00;-1.3;1.4;119;-;89
